Player Name,BadTimeWithScar,BdoubleO100,Cojomax99,Couriway,Cub_Cam,Docm77,Dot_Dot_Dash,Etho,Eyjoy27,F1RECRACKR,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HypnotizdCam,ImpulseCam,InTheLittleWood,JamalMC_,Kamalis1,Keralis1,Mumbo,MumboDrone,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Plagiatus,Renthedog,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Tango,TangoCam,TwoMuchGrian,VintageBeef,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,aimsey,belmarzi,cubfan135,falsesymmetry,hannahxxrose,hypnotizd,iJevin,impulseSV,joehillssays,jojosolos,xBCam,xBCrafted,xisumavoid
minecraft.crafted.birch_fence_gate,0,0,0,0,0,0,0,10,0,0,1,641,0,0,0,0,0,0,0,68,7,0,0,0,0,0,0,151,0,0,2,0,0,0,0,0,0,37,0,1,0,0,0,0,7,2,0,5,37,0,36,0,0,0,0
minecraft.crafted.birch_hanging_sign,0,12,0,0,0,0,0,0,0,0,6,72,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,24,0,0,0,0,0,0,0,18,0,6,0,0,6,0,0,0,0
minecraft.crafted.birch_planks,0,3788,0,0,0,352,0,548,0,0,1656,11604,1020,0,0,0,0,0,0,5380,2428,0,0,0,0,5460,0,4688,480,0,5364,128,4860,0,0,380,28,15972,0,948,1812,0,0,0,9319,2440,0,1236,7428,540,2796,0,0,2528,0
minecraft.crafted.birch_pressure_plate,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,26,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0
minecraft.crafted.birch_sign,0,51,0,0,0,9,0,3,0,0,18,57,45,0,0,0,0,0,0,48,15,0,0,9,0,60,0,120,27,0,15,3,114,0,0,12,0,75,0,33,9,0,0,0,300,84,0,3,21,15,334,0,0,0,0
minecraft.crafted.birch_slab,0,270,0,0,0,18,0,0,0,0,360,2448,36,0,0,0,0,0,0,948,72,0,0,0,0,564,0,174,36,0,258,0,168,0,0,6,0,3240,0,24,6,0,0,0,618,1062,0,6,0,126,1128,0,0,972,0
minecraft.crafted.birch_stairs,0,4,0,0,0,8,0,0,0,0,0,976,0,0,0,0,0,0,0,204,108,0,0,0,0,452,0,0,0,0,252,0,4,0,0,12,4,536,0,0,0,0,0,0,0,60,0,4,0,4,8,0,0,44,0
minecraft.crafted.birch_trapdoor,0,160,0,0,0,4,0,12,0,0,2,24,4,0,0,0,0,0,0,144,146,0,0,0,0,238,0,2,2,0,352,0,170,0,0,6,0,228,0,0,4,0,0,0,30,72,0,2,26,62,14,0,0,0,0
minecraft.crafted.birch_wood,0,36,0,0,0,1716,0,0,0,0,0,771,48,0,0,0,0,0,0,393,0,0,0,0,0,24,0,645,0,0,6,0,0,0,0,42,0,45,0,0,3,0,0,0,57,27,0,3,0,0,0,0,0,9,0
minecraft.crafted.black_banner,0,6,0,0,0,0,0,780,0,0,0,6,2,0,0,0,0,0,0,136,0,0,0,0,0,2,0,179,161,0,0,0,21,0,0,0,0,11,0,0,3,0,0,0,59,35,0,0,1,10,43,0,0,6,0
minecraft.crafted.black_bed,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,43,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,38,0,0,5,0
minecraft.crafted.black_bundle,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.black_candle,0,3,0,0,0,92,0,0,0,0,0,189,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.black_carpet,0,0,0,0,0,4575,0,9,0,0,0,93,663,0,0,0,0,0,0,123,0,0,0,0,0,0,0,178,12,0,0,0,3,0,0,12,0,3765,0,770,3,0,0,0,49,21,0,0,1422,0,1116,3,0,99,0
minecraft.crafted.black_concrete_powder,0,0,0,0,0,6696,0,1536,0,0,608,2952,5088,0,0,0,0,0,0,512,0,0,0,0,0,520,0,48,3344,0,2136,0,176,0,0,320,0,672,0,1560,3344,0,0,0,5135,14976,0,8,2752,1736,1160,0,0,11008,0
minecraft.crafted.black_dye,0,243,0,0,0,6248,0,1526,0,0,155,4618,3998,0,0,0,0,0,0,21457,4,0,0,0,0,8147,0,1705,490,0,760,0,278,0,0,304,0,4883,0,11,22,0,0,0,8475,834,0,601,1201,1889,2635,0,0,7376,0
minecraft.crafted.black_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,99,0,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
minecraft.crafted.black_harness,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.black_shulker_box,0,1,0,0,0,1,0,8,0,0,0,4,0,0,0,0,0,0,0,16,1,0,0,0,0,1,0,10,1,0,0,0,4,0,0,3,0,29,0,7,0,0,0,0,1,5,0,1,2,4,6,0,0,5,0
minecraft.crafted.black_stained_glass,0,192,0,0,0,0,0,768,0,0,8,2768,1224,0,0,0,0,0,0,464,40,0,0,0,0,8,0,752,8,0,72,0,392,0,0,0,0,4704,0,896,0,0,0,0,64,528,0,280,32,2344,13800,0,0,24984,0
minecraft.crafted.black_stained_glass_pane,0,696,0,0,0,64,0,32,0,0,0,848,136,0,0,0,0,0,0,560,96,0,0,0,0,80,0,1016,0,0,528,0,176,0,0,0,0,2762,0,0,160,0,0,0,160,240,0,64,80,752,1024,0,0,1216,0
minecraft.crafted.black_terracotta,0,0,0,0,0,768,0,4576,0,0,0,1568,8,0,0,0,0,0,0,444,0,0,0,0,0,96,0,10610,0,0,512,0,384,0,0,136,0,168,0,0,424,0,0,0,840,56,0,0,8,256,200,0,0,0,0
minecraft.crafted.black_wool,0,0,0,0,0,3194,0,0,0,0,0,298,745,0,0,0,0,0,0,940,0,0,0,0,0,0,0,550,98,0,93,0,3,0,0,0,0,3159,0,0,0,0,0,0,623,10,0,0,1476,761,23,0,0,261,0
minecraft.crafted.blackstone_slab,0,0,0,0,0,14,0,12,0,0,168,142,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,58,0,0,0,430,0,0,0,0,62,0,0,0,0,0,0,72,66,0,2,2,466,0,0,0,60,0
minecraft.crafted.blackstone_stairs,0,0,0,0,0,5,0,4,0,0,0,75,40,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,4,0,2,0,0,0,0,0,0,32,8,0,1,15,23,0,0,0,0,0
minecraft.crafted.blackstone_wall,0,0,0,0,0,6,0,0,0,0,6,48,78,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,156,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,6,0,1,1,6,0,0,0,0,0
minecraft.crafted.blast_furnace,0,20,0,0,0,519,0,5,0,0,21,99,1,0,0,0,0,0,0,623,7,0,0,0,0,81,0,6,1,0,14,0,459,0,0,2,1,331,0,141,11,0,0,0,31,15,0,65,3,417,1,0,0,44,0
minecraft.crafted.blaze_powder,0,152,0,0,0,288,0,1556,0,0,0,36,8,0,0,0,0,0,0,386,74,0,0,0,0,188,0,308,32,0,18,0,1208,0,0,4,4,3150,0,1020,74,0,0,0,7190,102,0,1850,218,158,274,0,0,28,0
minecraft.crafted.blue_banner,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,137,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,23,22,0,1,0,0,3,0,0,0,0
minecraft.crafted.blue_bed,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,31,0,0,0,0
minecraft.crafted.blue_bundle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
minecraft.crafted.blue_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_carpet,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,90,0,0,0,3,0,0,0,0,2688,0,0,57,0,0,0,806,12,0,0,0,9,906,0,0,0,0
minecraft.crafted.blue_concrete_powder,0,0,0,0,0,136,0,640,0,0,712,0,0,0,0,0,0,0,0,64,0,0,0,0,0,8,0,8,312,0,144,0,56,0,0,96,0,8,0,0,0,0,0,0,456,6192,0,0,0,48,8,0,0,0,0
minecraft.crafted.blue_dye,0,111,0,0,0,3003,0,6380,0,0,216,1045,292,0,0,0,0,0,0,18755,9,0,0,0,0,1055,0,1023,164,0,1029,0,743,0,0,60,65,495,0,80,172,0,0,0,6047,543,0,125,459,3106,1688,0,0,1730,0
minecraft.crafted.blue_glazed_terracotta,0,4,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
minecraft.crafted.blue_harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_ice,0,0,0,0,0,42,0,38,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,135,0,2150,473,0,0,0,30,0,0,5,0,47,0,63,0,0,0,0,0,12,0,121,0,92,712,0,0,960,0
minecraft.crafted.blue_orchid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_shulker_box,0,8,0,0,0,1,0,8,0,0,2,5,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2,1,0,0,0,4,0,0,0,0,7,0,0,6,0,0,0,4,7,0,1,1,0,14,0,0,22,0
minecraft.crafted.blue_stained_glass,0,0,0,0,0,32,0,4480,0,0,192,64,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,72,0,0,248,0,0,0,0,0,0,16,0,0,8,0,0,0,16,80,0,0,8,0,304,0,0,8,0
minecraft.crafted.blue_stained_glass_pane,0,176,0,0,0,16,0,0,0,0,0,0,24,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,16,0,0,32,0,0,0,48,16,0,0,16,0,0,0,0,0,0
minecraft.crafted.blue_terracotta,0,16,0,0,0,0,0,2880,0,0,228,8,12,0,0,0,0,0,0,132,32,0,0,0,0,256,0,320,0,0,216,0,0,0,0,0,0,664,0,0,184,0,0,0,248,128,0,1,8,524,2352,0,0,1552,0
minecraft.crafted.blue_wool,0,0,0,0,0,30,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,8,0,11,0,0,7,0,9,0,0,5,0,0,0,316,13,0,24,4,263,6,0,0,0,0
minecraft.crafted.bolt_armor_trim_smithing_template,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0
minecraft.crafted.bone_block,0,6236,0,0,0,24,0,9926,0,0,64,4987,1403,0,0,0,0,0,0,2256,101,0,0,0,0,1423,0,14244,2783,0,1929,0,315,0,0,23,0,358,0,49,276,0,0,0,1982,1868,0,239,158,8330,2079,0,0,903,0
minecraft.crafted.bone_meal,0,63189,0,0,0,294050,0,109305,0,0,15155,28257,15883,0,0,0,0,0,0,139111,3188,0,0,0,0,35169,0,154036,103251,0,16503,0,26547,0,0,4767,666,184698,0,462,9265,0,0,0,87147,65990,0,5349,19867,21148,28281,0,0,21689,0
minecraft.crafted.book,0,265,0,0,0,3,0,572,0,0,43,724,274,0,0,0,0,0,0,172,56,0,0,0,0,662,0,48,191,0,351,0,443,0,0,216,53,680,0,77,343,0,0,0,121,62,0,88,271,150,2290,0,0,275,0
minecraft.crafted.bookshelf,0,40,0,0,0,60,0,1474,0,0,21,413,69,0,0,0,0,0,0,661,6,0,0,0,0,175,0,2,30,0,144,0,100,0,0,8,70,206,0,262,791,0,0,0,41,221,0,130,281,94,859,0,0,23,0
minecraft.crafted.bordure_indented_banner_pattern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0
minecraft.crafted.bow,0,1,0,0,0,82,0,120,0,0,20,136,369,0,0,0,0,0,0,402,80,0,0,0,0,65,0,79,13,0,52,0,53,0,0,25,11,276,0,33,18,0,0,0,57,38,0,67,26,91,12,0,0,85,0
minecraft.crafted.bowl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,424,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0
minecraft.crafted.bread,0,0,0,0,0,284,0,689,0,0,0,134,436,0,0,0,0,0,0,2445,75,0,0,0,0,112,0,4494,8,0,2731,0,1084,0,0,237,12,1341,0,180,272,0,0,0,220,109,0,1826,1050,60,9023,0,0,3018,0
minecraft.crafted.brewing_stand,0,16,0,0,0,0,0,776,0,0,0,74,0,0,0,0,0,0,0,2,0,0,0,0,0,89,0,3,1,0,23,0,27,0,0,5,0,81,0,4,2,0,0,0,18,5,0,60,11,9,30,0,0,0,0
minecraft.crafted.brick,0,504,0,0,0,374,0,9298,0,0,146,26233,92,0,0,0,0,0,0,1110,832,0,0,0,0,357,0,31919,271,0,736,0,0,0,0,472,24570,2191,0,368,1271,0,0,0,5116,696,0,5579,234,18358,300,0,0,8,0
minecraft.crafted.brick_slab,0,2,0,0,0,0,0,20,0,0,12,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,64,0,0,0,34,170,0,8,0,0,0,0,32,30,0,2,0,0,0,0,0,0,0
minecraft.crafted.brick_stairs,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,24,0,0,0,12,0,0,4,4,45,0,3,0,0,0,0,37,12,0,1,4,4,0,0,0,0,0
minecraft.crafted.brick_wall,0,0,0,0,0,0,0,1,0,0,6,6,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,57,0,0,10,0,109,0,7,0,0,0,0,30,132,0,1,0,0,0,0,0,0,0
minecraft.crafted.bricks,0,257,0,0,0,399,0,1169,0,0,114,8083,635,0,0,0,0,0,0,0,2767,0,0,0,0,1364,0,463,436,0,205,0,2998,0,0,47,1094,1163,0,67,1,0,0,0,1931,160,0,1170,23,4576,72,0,0,8,0
minecraft.crafted.brown_banner,0,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,27,0,0,322,0,1,0,2,0,0,0,0,253,0,0,1,0,0,0,24,37,0,0,20,0,3,0,0,0,0
minecraft.crafted.brown_bed,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0
minecraft.crafted.brown_candle,0,10,0,0,0,0,0,51,0,0,0,0,69,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,4,6,0,0,78,0,0,0,0,0,0
minecraft.crafted.brown_carpet,0,57,0,0,0,3,0,54,0,0,0,96,57,0,0,0,0,0,0,117,0,0,0,0,0,102,0,899,194,0,0,0,0,0,0,30,0,2706,0,0,3,0,0,0,9,444,0,81,1107,0,3,0,0,0,0
minecraft.crafted.brown_concrete_powder,0,16,0,0,0,8,0,1280,0,0,0,32,664,0,0,0,0,0,0,320,0,0,0,0,0,136,0,8,0,0,8,0,64,0,0,192,0,440,0,0,144,0,0,0,160,7384,0,8,256,160,96,0,0,0,0
minecraft.crafted.brown_dye,0,69,0,0,0,223,0,3705,0,0,0,438,170,0,0,0,0,0,0,7135,27,0,0,0,0,718,0,106,0,0,188,0,62,0,0,58,0,690,0,0,3,0,0,0,283,2125,0,60,143,7,63,0,0,0,0
minecraft.crafted.brown_glazed_terracotta,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_mushroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0
minecraft.crafted.brown_shulker_box,0,10,0,0,0,1,0,11,0,0,0,2,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,7,1,0,1,0,3,0,0,0,0,347,0,0,0,0,0,0,2,33,0,0,6,1,18,0,0,1,0
minecraft.crafted.brown_stained_glass,0,0,0,0,0,0,0,5064,0,0,0,192,0,0,0,0,0,0,0,528,0,0,0,0,0,1192,0,40,16,0,32,0,16,0,0,0,0,680,0,0,0,0,0,0,8,974,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_stained_glass_pane,0,72,0,0,0,0,0,288,0,0,0,384,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,16,0,288,0,0,0,0,0,0,176,0,0,0,0,0,0,32,432,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_terracotta,0,64,0,0,0,352,0,0,0,0,0,824,12,0,0,0,0,0,0,380,0,0,0,0,0,136,0,962,0,0,440,0,48,0,0,64,0,264,0,0,280,0,0,0,40,200,0,7,24,112,0,0,0,192,0
minecraft.crafted.brown_wool,0,10,0,0,0,179,0,896,0,0,0,0,58,0,0,0,0,0,0,118,24,0,0,0,0,337,0,292,97,0,70,0,0,0,0,16,0,16,0,0,128,0,0,0,255,158,0,57,58,1,0,0,0,0,0
minecraft.crafted.brush,0,0,0,0,0,4,0,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,2,0,0,0,0,4,0,2,0,0,2,0,0,0,94,3,0,1,20,0,0,0,0,0,0
minecraft.crafted.bubble_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.crafted.bucket,0,47,0,0,0,264,0,1160,0,0,29,397,265,0,0,0,0,0,0,100,52,0,0,0,0,356,0,165,524,0,172,0,1450,0,0,58,10,317,0,39,82,0,0,0,93,93,0,177,144,225,778,0,0,229,0
minecraft.crafted.bundle,0,7,0,0,0,1,0,19,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,226,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,231,2,0,0,11,0,16,0,0,0,0
minecraft.crafted.cactus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0
minecraft.crafted.cake,0,0,0,0,0,5,0,0,0,0,0,29,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,4,1,0,0,0,4,0,0,28,0,0,0,0,1,0,0,0,6,7,0,0,2,0,24,0,0,60,0
minecraft.crafted.calibrated_sculk_sensor,0,33,0,0,0,67,0,253,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,32,0,2,10,0,0,0,61,0,0,0,0,2,0,0,0,0,0,0,226,0,0,14,0,2,0,0,0,2,0
minecraft.crafted.campfire,0,42,0,0,0,66,0,785,0,0,40,190,144,0,0,0,0,0,0,1256,25,0,0,0,0,321,0,88,2,0,175,0,156,0,0,48,2,111,0,4,96,0,0,0,222,167,0,5,326,14,15,0,0,81,0
minecraft.crafted.candle,0,223,0,0,0,250,0,785,0,0,30,308,193,0,0,0,0,0,0,9158,0,0,0,0,0,64,0,0,0,0,2771,0,12,0,0,10,0,3941,0,0,0,0,0,0,121,21,0,0,126,42,0,0,0,0,0
minecraft.crafted.carrot_on_a_stick,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
minecraft.crafted.cartography_table,0,1,0,0,0,4,0,14,0,0,1,79,6,0,0,0,0,0,0,2,3,0,0,0,0,17,0,12,1,0,0,0,1,0,0,0,0,33,0,0,1,0,0,0,72,4,0,0,31,8,1,0,0,0,0
minecraft.crafted.cauldron,0,101,0,0,0,79,0,763,0,0,10,101,2,0,0,0,0,0,0,77,87,0,0,0,0,7,0,50,3,0,53,0,110,0,0,13,15,53,0,3,1,0,0,0,64,72,0,150,25,108,10,0,0,15,0
minecraft.crafted.chain,0,1908,0,0,0,362,0,1186,0,0,594,1383,3340,0,0,0,0,0,0,1490,656,0,0,0,0,405,0,206,94,0,719,0,572,0,0,72,2,636,0,16,213,0,0,0,1819,1624,0,76,703,1204,72,0,0,204,0
minecraft.crafted.chainmail_boots,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.chainmail_chestplate,0,5,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.chainmail_helmet,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.chainmail_leggings,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.charcoal,0,45,0,0,0,6170,0,14,0,0,23,700,113,0,0,0,0,0,0,0,15,0,0,0,0,2,0,450,12,0,320,0,164,0,0,0,34,121,0,121,2353,0,0,0,329,303,0,259,271,210,1239,0,0,0,0
minecraft.crafted.cherry_boat,0,0,0,0,0,12,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cherry_button,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0
minecraft.crafted.cherry_chest_boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cherry_door,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
minecraft.crafted.cherry_fence,0,6,0,0,0,471,0,0,0,0,15,0,57,0,0,0,0,0,0,9,15,0,0,0,0,0,0,3,39,0,273,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,27,0,0,0,0,0,0,0
minecraft.crafted.cherry_fence_gate,0,8,0,0,0,75,0,0,0,0,0,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
minecraft.crafted.cherry_hanging_sign,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,30,12,0,6,0,0,0,0,0,0,0
minecraft.crafted.cherry_planks,0,196,0,0,0,3751,0,84,0,0,120,1292,1070,0,0,0,0,0,0,3176,344,0,0,0,0,280,0,192,3292,0,12932,0,8,0,0,1880,12,300,0,0,264,0,0,0,2552,44,0,752,688,124,252,0,0,4608,0
minecraft.crafted.cherry_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.crafted.cherry_sapling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cherry_sign,0,6,0,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,12,0,33,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,6,6,0,0,0,0
minecraft.crafted.cherry_slab,0,3,0,0,0,552,0,0,0,0,0,342,156,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,168,0,840,0,0,0,0,510,0,6,0,0,12,0,0,0,48,0,0,6,12,0,12,0,0,0,0
minecraft.crafted.cherry_stairs,0,0,0,0,0,48,0,0,0,0,0,0,40,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,204,0,432,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0
minecraft.crafted.cherry_trapdoor,0,32,0,0,0,422,0,14,0,0,2,44,2,0,0,0,0,0,0,30,8,0,0,0,0,58,0,2,98,0,936,0,0,0,0,0,0,44,0,0,64,0,0,0,36,6,0,220,184,22,0,0,0,0,0
minecraft.crafted.cherry_wood,0,0,0,0,0,96,0,96,0,0,0,111,0,0,0,0,0,0,0,24,0,0,0,0,0,15,0,0,6,0,177,0,0,0,0,27,0,3,0,0,96,0,0,0,48,288,0,6,0,24,0,0,0,0,0
