stat, rank, value, (percentage) 
minecraft.used.pointed_dripstone: #1, 91050(95%)
minecraft.dropped.rooted_dirt: #12, 1(0%)
minecraft.dropped.map: #12, 1(0%)
minecraft.used.chiseled_quartz_block: #12, 2(0%)
minecraft.picked_up.light_gray_bed: #12, 2(0%)
minecraft.picked_up.mangrove_wood: #12, 1(0%)
minecraft.used.stripped_warped_stem: #12, 13(0%)
minecraft.used.light_blue_terracotta: #12, 13(0%)
minecraft.mined.stripped_warped_hyphae: #12, 1(0%)
minecraft.picked_up.pink_concrete_powder: #12, 1(0%)
minecraft.killed_by.vex: #13, 8(4%)
minecraft.picked_up.shroomlight: #13, 204(3%)
minecraft.picked_up.smooth_basalt: #13, 760(3%)
minecraft.picked_up.amethyst_block: #13, 837(3%)
minecraft.picked_up.iron_pickaxe: #13, 5(3%)
minecraft.picked_up.white_wool: #13, 494(2%)
minecraft.crafted.iron_bars: #13, 784(3%)
minecraft.picked_up.ink_sac: #13, 1148(2%)
minecraft.used.gravel: #13, 713(2%)
minecraft.used.white_bed: #13, 65(2%)
minecraft.picked_up.oak_pressure_plate: #13, 2(4%)
minecraft.mined.amethyst_block: #13, 516(2%)
minecraft.used.bone_meal: #13, 6387(2%)
minecraft.mined.spruce_log: #13, 4333(2%)
minecraft.dropped.water_bucket: #13, 8(2%)
minecraft.picked_up.shears: #13, 18(2%)
minecraft.custom.interact_with_cartography_table: #13, 17(2%)
minecraft.picked_up.spruce_sapling: #13, 384(1%)
minecraft.mined.emerald_ore: #13, 15(1%)
minecraft.crafted.stone: #13, 239(2%)
minecraft.picked_up.emerald_block: #13, 574(1%)
minecraft.used.lectern: #13, 146(1%)
minecraft.used.piston: #13, 239(1%)
minecraft.used.oak_pressure_plate: #13, 2(2%)
minecraft.used.campfire: #13, 49(1%)
minecraft.dropped.trident: #13, 1(3%)
minecraft.broken.diamond_pickaxe: #13, 1(2%)
minecraft.mined.nether_wart_block: #13, 545(1%)
minecraft.crafted.white_shulker_box: #13, 5(2%)
minecraft.picked_up.brown_mushroom_block: #13, 730(2%)
minecraft.picked_up.poppy: #13, 297(1%)
minecraft.crafted.mossy_cobblestone: #13, 413(1%)
minecraft.used.spruce_sapling: #13, 225(1%)
minecraft.used.red_concrete_powder: #13, 384(1%)
minecraft.dropped.rabbit: #13, 1(2%)
minecraft.killed.endermite: #13, 2(2%)
minecraft.mined.piston: #13, 75(1%)
minecraft.used.magma_block: #13, 280(1%)
minecraft.dropped.oak_fence: #13, 4(1%)
minecraft.picked_up.exposed_copper: #13, 27(1%)
minecraft.dropped.raw_iron: #13, 19(1%)
minecraft.used.hay_block: #13, 11(1%)
minecraft.killed.cave_spider: #13, 794(1%)
minecraft.dropped.smooth_basalt: #13, 21(1%)
minecraft.dropped.rabbit_hide: #13, 1(1%)
minecraft.crafted.stonecutter: #13, 9(1%)
minecraft.used.candle: #13, 16(1%)
minecraft.mined.green_wool: #13, 14(1%)
minecraft.picked_up.warped_button: #13, 6(1%)
minecraft.dropped.quartz: #13, 77(1%)
minecraft.dropped.deepslate_redstone_ore: #13, 4(1%)
minecraft.dropped.book: #13, 5(1%)
minecraft.mined.black_stained_glass: #13, 37(1%)
minecraft.dropped.mossy_cobblestone: #13, 10(1%)
minecraft.picked_up.polished_diorite: #13, 31(1%)
minecraft.used.light_gray_concrete_powder: #13, 319(1%)
minecraft.picked_up.enchanted_book: #13, 9(1%)
minecraft.crafted.oak_pressure_plate: #13, 1(1%)
minecraft.dropped.chorus_fruit: #13, 18(1%)
minecraft.dropped.apple: #13, 9(1%)
minecraft.crafted.warped_slab: #13, 96(1%)
minecraft.used.emerald_ore: #13, 2(1%)
minecraft.dropped.birch_sign: #13, 4(1%)
minecraft.crafted.light_gray_concrete_powder: #13, 328(1%)
minecraft.dropped.oak_trapdoor: #13, 2(1%)
minecraft.dropped.dark_oak_sign: #13, 2(1%)
minecraft.picked_up.iron_axe: #13, 4(0%)
minecraft.crafted.spruce_pressure_plate: #13, 3(0%)
minecraft.crafted.dark_oak_boat: #13, 2(1%)
minecraft.mined.nether_sprouts: #13, 18(0%)
minecraft.picked_up.jungle_planks: #13, 48(0%)
minecraft.picked_up.red_sand: #13, 203(0%)
minecraft.crafted.cyan_concrete_powder: #13, 248(0%)
minecraft.dropped.ladder: #13, 6(1%)
minecraft.picked_up.bubble_coral: #13, 2(1%)
minecraft.picked_up.brain_coral: #13, 2(1%)
minecraft.mined.bubble_coral: #13, 2(0%)
minecraft.used.warped_wart_block: #13, 68(0%)
minecraft.picked_up.crimson_roots: #13, 152(0%)
minecraft.crafted.beehive: #13, 9(0%)
minecraft.killed.wither: #13, 1(0%)
minecraft.used.brain_coral: #13, 1(0%)
minecraft.crafted.blue_stained_glass_pane: #13, 16(0%)
minecraft.used.light_gray_stained_glass_pane: #13, 8(0%)
minecraft.crafted.smithing_table: #13, 6(0%)
minecraft.dropped.polished_andesite_stairs: #13, 1(0%)
minecraft.mined.bubble_coral_wall_fan: #13, 5(0%)
minecraft.picked_up.cyan_stained_glass: #13, 5(0%)
minecraft.picked_up.magenta_wool: #13, 12(0%)
minecraft.dropped.coal_block: #13, 1(0%)
minecraft.dropped.nether_gold_ore: #13, 1(0%)
minecraft.used.brain_coral_fan: #13, 1(0%)
minecraft.picked_up.cyan_bed: #13, 1(0%)
minecraft.mined.cyan_bed: #13, 1(0%)
minecraft.used.yellow_stained_glass_pane: #13, 2(0%)
minecraft.picked_up.pink_stained_glass: #13, 2(0%)
minecraft.used.mangrove_propagule: #13, 3(0%)
minecraft.dropped.crying_obsidian: #13, 1(0%)
minecraft.dropped.light_gray_wool: #13, 1(0%)
minecraft.picked_up.cyan_concrete_powder: #13, 2(0%)
minecraft.used.chest: #14, 1102(3%)
minecraft.picked_up.spruce_slab: #14, 370(3%)
minecraft.mined.smooth_basalt: #14, 597(3%)
minecraft.crafted.iron_axe: #14, 7(2%)
minecraft.mined.poppy: #14, 83(2%)
minecraft.used.grass_block: #14, 11701(2%)
minecraft.picked_up.white_bed: #14, 55(2%)
minecraft.picked_up.birch_boat: #14, 7(2%)
minecraft.mined.white_bed: #14, 48(2%)
minecraft.mined.composter: #14, 39(2%)
minecraft.picked_up.spider_eye: #14, 1332(2%)
minecraft.crafted.warped_planks: #14, 2396(2%)
minecraft.dropped.diorite: #14, 417(2%)
minecraft.picked_up.totem_of_undying: #14, 28(1%)
minecraft.crafted.oak_stairs: #14, 80(2%)
minecraft.crafted.gray_dye: #14, 512(2%)
minecraft.custom.interact_with_furnace: #15, 1910(4%)
minecraft.mined.polished_deepslate: #14, 144(1%)
minecraft.dropped.coal_ore: #14, 54(1%)
minecraft.crafted.spruce_boat: #14, 5(2%)
minecraft.used.diorite: #14, 259(1%)
minecraft.picked_up.crimson_stem: #14, 529(1%)
minecraft.picked_up.nether_wart_block: #14, 596(1%)
minecraft.crafted.composter: #14, 62(1%)
minecraft.crafted.clock: #14, 4(2%)
minecraft.picked_up.andesite_slab: #14, 20(2%)
minecraft.picked_up.emerald_ore: #14, 10(1%)
minecraft.picked_up.soul_soil: #14, 327(1%)
minecraft.picked_up.andesite_stairs: #14, 11(1%)
minecraft.dropped.diamond_hoe: #14, 1(2%)
minecraft.crafted.yellow_shulker_box: #14, 3(1%)
minecraft.crafted.red_concrete_powder: #14, 384(1%)
minecraft.dropped.birch_sapling: #14, 17(1%)
minecraft.used.yellow_wool: #14, 111(1%)
minecraft.used.podzol: #14, 36(1%)
minecraft.mined.oak_door: #14, 1(1%)
minecraft.dropped.flint: #14, 68(1%)
minecraft.picked_up.warped_stairs: #14, 12(1%)
minecraft.picked_up.cobbled_deepslate_slab: #14, 78(1%)
minecraft.crafted.glass_pane: #14, 192(1%)
minecraft.mined.warped_roots: #14, 36(1%)
minecraft.mined.packed_ice: #14, 1425(1%)
minecraft.mined.yellow_wool: #14, 23(1%)
minecraft.crafted.brown_shulker_box: #14, 2(1%)
minecraft.dropped.oak_sign: #14, 4(1%)
minecraft.mined.lectern: #14, 47(1%)
minecraft.used.spruce_pressure_plate: #14, 3(1%)
minecraft.mined.brain_coral: #14, 3(1%)
minecraft.picked_up.spruce_wood: #14, 20(1%)
minecraft.crafted.cooked_beef: #14, 32(1%)
minecraft.picked_up.green_terracotta: #14, 81(0%)
minecraft.used.red_terracotta: #14, 249(0%)
minecraft.used.quartz_slab: #14, 71(1%)
minecraft.crafted.light_blue_stained_glass_pane: #14, 16(1%)
minecraft.crafted.crimson_stairs: #14, 16(1%)
minecraft.killed.slime: #14, 84(0%)
minecraft.crafted.oak_fence_gate: #14, 4(0%)
minecraft.used.stripped_spruce_wood: #14, 14(0%)
minecraft.used.brown_carpet: #14, 45(0%)
minecraft.picked_up.magenta_stained_glass: #14, 7(0%)
minecraft.picked_up.allium: #14, 9(0%)
minecraft.crafted.red_terracotta: #14, 152(0%)
minecraft.used.spruce_wood: #14, 44(0%)
minecraft.crafted.yellow_stained_glass_pane: #14, 8(0%)
minecraft.picked_up.light_gray_concrete_powder: #14, 46(0%)
minecraft.mined.red_stained_glass: #14, 4(0%)
minecraft.mined.brain_coral_fan: #14, 1(0%)
minecraft.picked_up.horn_coral_fan: #14, 4(0%)
minecraft.picked_up.stripped_warped_stem: #14, 24(0%)
minecraft.used.light_gray_wool: #14, 55(0%)
minecraft.crafted.enchanted_book: #14, 29(0%)
minecraft.mined.stripped_warped_stem: #14, 24(0%)
minecraft.dropped.iron_bars: #14, 6(0%)
minecraft.dropped.soul_sand: #14, 19(0%)
minecraft.picked_up.purple_terracotta: #14, 6(0%)
minecraft.used.wet_sponge: #14, 14(0%)
minecraft.mined.cyan_wool: #14, 1(0%)
minecraft.used.birch_button: #14, 1(0%)
minecraft.dropped.salmon: #14, 1(0%)
minecraft.used.acacia_wood: #14, 3(0%)
minecraft.picked_up.brown_glazed_terracotta: #14, 1(0%)
minecraft.used.light_gray_bed: #14, 1(0%)
minecraft.picked_up.spruce_sign: #15, 36(2%)
minecraft.picked_up.spruce_stairs: #15, 141(2%)
minecraft.used.spruce_trapdoor: #15, 504(2%)
minecraft.picked_up.spruce_log: #15, 4459(2%)
minecraft.picked_up.string: #15, 1644(2%)
minecraft.used.composter: #15, 95(2%)
minecraft.picked_up.kelp: #15, 1937(2%)
minecraft.crafted.emerald: #15, 9617(2%)
minecraft.crafted.diamond_hoe: #15, 2(2%)
minecraft.crafted.spruce_fence: #15, 342(2%)
minecraft.picked_up.polished_deepslate: #15, 226(2%)
minecraft.used.kelp: #15, 258(2%)
minecraft.mined.terracotta: #15, 3104(1%)
minecraft.used.iron_ore: #15, 167(2%)
minecraft.picked_up.terracotta: #15, 3014(1%)
minecraft.crafted.glass: #15, 3705(1%)
minecraft.used.andesite_stairs: #15, 52(2%)
minecraft.picked_up.rooted_dirt: #15, 219(1%)
minecraft.used.wooden_axe: #15, 12(1%)
minecraft.used.stone_slab: #15, 892(1%)
minecraft.crafted.copper_ingot: #15, 880(1%)
minecraft.mined.moss_block: #15, 1266(1%)
minecraft.used.diamond_sword: #15, 6520(1%)
minecraft.used.spruce_leaves: #15, 393(1%)
minecraft.killed.salmon: #15, 12(1%)
minecraft.dropped.red_shulker_box: #15, 1(1%)
minecraft.crafted.light_gray_dye: #15, 210(1%)
minecraft.mined.soul_soil: #15, 238(1%)
minecraft.crafted.green_shulker_box: #15, 2(1%)
minecraft.crafted.chest_minecart: #15, 1(1%)
minecraft.picked_up.lectern: #15, 51(1%)
minecraft.crafted.stone_slab: #15, 290(1%)
minecraft.picked_up.azure_bluet: #15, 34(1%)
minecraft.dropped.minecart: #15, 4(1%)
minecraft.picked_up.packed_ice: #15, 1291(0%)
minecraft.picked_up.black_stained_glass: #15, 35(1%)
minecraft.picked_up.lime_wool: #15, 27(1%)
minecraft.used.chest_minecart: #15, 1(1%)
minecraft.crafted.stone_brick_stairs: #15, 36(1%)
minecraft.crafted.black_terracotta: #15, 128(1%)
minecraft.picked_up.light_gray_wool: #15, 56(0%)
minecraft.picked_up.horn_coral: #15, 2(1%)
minecraft.mined.horn_coral: #15, 2(1%)
minecraft.dropped.azure_bluet: #15, 3(0%)
minecraft.picked_up.black_dye: #15, 14(0%)
minecraft.mined.gray_stained_glass: #15, 3(0%)
minecraft.picked_up.warped_fungus: #15, 26(0%)
minecraft.used.beehive: #15, 9(0%)
minecraft.used.yellow_bed: #15, 3(0%)
minecraft.used.light_gray_terracotta: #15, 28(0%)
minecraft.picked_up.brain_coral_fan: #15, 6(0%)
minecraft.used.prismarine: #15, 32(0%)
minecraft.crafted.spruce_wood: #15, 51(0%)
minecraft.mined.brain_coral_wall_fan: #15, 5(0%)
minecraft.mined.horn_coral_wall_fan: #15, 4(0%)
minecraft.crafted.black_stained_glass: #15, 328(0%)
minecraft.mined.acacia_wood: #15, 1(0%)
minecraft.crafted.dark_oak_button: #15, 6(0%)
minecraft.crafted.birch_wood: #15, 9(0%)
minecraft.crafted.cartography_table: #15, 2(0%)
minecraft.picked_up.brown_concrete: #15, 6(0%)
minecraft.mined.green_terracotta: #15, 19(0%)
minecraft.crafted.compass: #15, 31(0%)
minecraft.picked_up.bubble_coral_fan: #15, 4(0%)
minecraft.dropped.cobblestone_wall: #15, 2(0%)
minecraft.dropped.sugar: #15, 9(0%)
minecraft.mined.light_gray_stained_glass: #15, 8(0%)
minecraft.crafted.acacia_wood: #15, 9(0%)
minecraft.dropped.clay: #15, 6(0%)
minecraft.dropped.white_banner: #15, 4(0%)
minecraft.crafted.pink_stained_glass: #15, 8(0%)
minecraft.used.cyan_stained_glass: #15, 5(0%)
minecraft.used.stripped_warped_hyphae: #15, 1(0%)
minecraft.used.warped_fungus: #15, 2(0%)
minecraft.mined.black_concrete_powder: #15, 2(0%)
minecraft.used.furnace: #16, 91(2%)
minecraft.used.spruce_sign: #16, 54(2%)
minecraft.used.stone_axe: #16, 174(2%)
minecraft.used.stone: #16, 15025(2%)
minecraft.picked_up.stone_axe: #16, 2(2%)
minecraft.picked_up.composter: #16, 40(2%)
minecraft.killed_by.skeleton: #16, 2(2%)
minecraft.picked_up.spruce_planks: #16, 446(1%)
minecraft.mined.azure_bluet: #16, 11(1%)
minecraft.picked_up.red_mushroom: #16, 110(1%)
minecraft.killed.pig: #16, 6(1%)
minecraft.dropped.oak_planks: #16, 31(1%)
minecraft.picked_up.potato: #16, 259(1%)
minecraft.used.cobbled_deepslate_slab: #16, 298(1%)
minecraft.used.stone_brick_slab: #16, 208(1%)
minecraft.dropped.barrel: #16, 3(1%)
minecraft.dropped.terracotta: #16, 24(1%)
minecraft.used.stone_stairs: #16, 106(1%)
minecraft.dropped.iron_ingot: #16, 131(1%)
minecraft.mined.blast_furnace: #16, 3(1%)
minecraft.used.blast_furnace: #16, 7(1%)
minecraft.picked_up.red_mushroom_block: #16, 349(1%)
minecraft.picked_up.snow_block: #16, 491(1%)
minecraft.crafted.smooth_quartz: #16, 153(1%)
minecraft.mined.jungle_log: #16, 284(1%)
minecraft.picked_up.jungle_log: #16, 336(1%)
minecraft.picked_up.warped_wart_block: #16, 291(1%)
minecraft.mined.spruce_button: #16, 1(1%)
minecraft.dropped.item_frame: #16, 2(1%)
minecraft.custom.traded_with_villager: #16, 2657(0%)
minecraft.dropped.flowering_azalea: #16, 4(0%)
minecraft.mined.warped_wart_block: #16, 193(0%)
minecraft.used.lime_terracotta: #16, 168(0%)
minecraft.picked_up.fire_coral: #16, 2(0%)
minecraft.mined.fire_coral: #16, 2(0%)
minecraft.used.stripped_spruce_log: #16, 27(0%)
minecraft.crafted.acacia_button: #16, 1(0%)
minecraft.used.oak_fence_gate: #16, 2(0%)
minecraft.picked_up.crimson_fungus: #16, 20(0%)
minecraft.used.green_bed: #16, 2(0%)
minecraft.dropped.crimson_roots: #16, 7(0%)
minecraft.picked_up.green_wool: #16, 14(0%)
minecraft.mined.tube_coral_wall_fan: #16, 3(0%)
minecraft.used.black_stained_glass: #16, 166(0%)
minecraft.picked_up.black_bed: #16, 1(0%)
minecraft.mined.black_bed: #16, 1(0%)
minecraft.picked_up.tube_coral_fan: #16, 2(0%)
minecraft.picked_up.red_stained_glass: #16, 4(0%)
minecraft.crafted.light_gray_terracotta: #16, 8(0%)
minecraft.crafted.pink_terracotta: #16, 8(0%)
minecraft.picked_up.black_concrete_powder: #16, 9(0%)
minecraft.dropped.cod: #16, 2(0%)
minecraft.picked_up.light_blue_terracotta: #16, 1(0%)
minecraft.picked_up.coal: #17, 3566(2%)
minecraft.mined.lapis_ore: #17, 103(2%)
minecraft.picked_up.diamond_axe: #17, 16(2%)
minecraft.used.birch_boat: #17, 5(2%)
minecraft.picked_up.granite: #17, 3458(1%)
minecraft.dropped.diamond_helmet: #17, 2(2%)
minecraft.crafted.furnace: #17, 51(1%)
minecraft.dropped.spruce_planks: #17, 44(1%)
minecraft.crafted.spruce_sign: #17, 24(1%)
minecraft.custom.talked_to_villager: #17, 702(1%)
minecraft.picked_up.salmon: #17, 22(1%)
minecraft.picked_up.blast_furnace: #17, 4(1%)
minecraft.crafted.gray_shulker_box: #17, 2(1%)
minecraft.picked_up.mutton: #17, 15(1%)
minecraft.mined.black_wool: #17, 17(1%)
minecraft.dropped.iron_block: #17, 57(1%)
minecraft.dropped.bone_meal: #17, 131(0%)
minecraft.picked_up.podzol: #17, 102(0%)
minecraft.mined.stripped_spruce_log: #17, 52(0%)
minecraft.dropped.iron_ore: #17, 14(0%)
minecraft.picked_up.stripped_spruce_log: #17, 52(0%)
minecraft.mined.snow_block: #17, 384(0%)
minecraft.mined.orange_wool: #17, 9(0%)
minecraft.mined.oak_sapling: #17, 4(0%)
minecraft.crafted.lime_terracotta: #17, 200(0%)
minecraft.crafted.warped_button: #17, 4(0%)
minecraft.used.bee_nest: #17, 2(0%)
minecraft.used.redstone_ore: #17, 1(0%)
minecraft.dropped.string: #17, 135(0%)
minecraft.picked_up.orange_wool: #17, 8(0%)
minecraft.used.ice: #17, 74(0%)
minecraft.picked_up.green_bed: #17, 2(0%)
minecraft.picked_up.detector_rail: #17, 1(0%)
minecraft.dropped.calcite: #17, 5(0%)
minecraft.picked_up.light_gray_stained_glass: #17, 9(0%)
minecraft.mined.sponge: #17, 16(0%)
minecraft.mined.fire_coral_wall_fan: #17, 2(0%)
minecraft.mined.light_gray_bed: #17, 1(0%)
minecraft.crafted.magenta_terracotta: #17, 8(0%)
minecraft.picked_up.fire_coral_fan: #17, 1(0%)
minecraft.used.light_gray_stained_glass: #17, 7(0%)
minecraft.killed.wither_skeleton: #17, 14(0%)
minecraft.used.gray_terracotta: #17, 2(0%)
minecraft.mined.oak_log: #18, 1726(2%)
minecraft.picked_up.stick: #18, 1954(1%)
minecraft.picked_up.diamond_sword: #18, 19(1%)
minecraft.picked_up.diamond_shovel: #18, 13(1%)
minecraft.picked_up.oak_log: #18, 1892(1%)
minecraft.mined.spruce_slab: #18, 135(2%)
minecraft.picked_up.lapis_ore: #18, 33(2%)
minecraft.crafted.bow: #18, 59(1%)
minecraft.picked_up.gold_ore: #18, 20(1%)
minecraft.mined.kelp_plant: #18, 144(1%)
minecraft.mined.loom: #18, 3(1%)
minecraft.crafted.black_dye: #18, 1031(1%)
minecraft.used.white_wool: #18, 282(1%)
minecraft.broken.iron_axe: #18, 1(1%)
minecraft.picked_up.red_terracotta: #18, 246(1%)
minecraft.dropped.stick: #18, 405(0%)
minecraft.used.coarse_dirt: #18, 244(1%)
minecraft.dropped.spruce_sign: #18, 2(1%)
minecraft.mined.red_mushroom_block: #18, 435(1%)
minecraft.mined.cocoa: #18, 32(0%)
minecraft.crafted.shears: #18, 44(0%)
minecraft.crafted.cooked_mutton: #18, 4(0%)
minecraft.crafted.iron_block: #18, 470(0%)
minecraft.mined.birch_sapling: #18, 2(0%)
minecraft.mined.mossy_cobblestone_slab: #18, 1(0%)
minecraft.mined.magenta_stained_glass: #18, 2(0%)
minecraft.dropped.furnace: #18, 1(0%)
minecraft.picked_up.warped_stem: #18, 69(0%)
minecraft.dropped.arrow: #18, 252(0%)
minecraft.used.birch_leaves: #18, 51(0%)
minecraft.dropped.spruce_sapling: #18, 5(0%)
minecraft.dropped.stone_slab: #18, 9(0%)
minecraft.crafted.light_gray_wool: #18, 9(0%)
minecraft.used.lapis_ore: #18, 1(0%)
minecraft.crafted.loom: #18, 2(0%)
minecraft.killed.cod: #18, 1(0%)
minecraft.crafted.light_gray_carpet: #18, 6(0%)
minecraft.crafted.baked_potato: #18, 4(0%)
minecraft.crafted.golden_apple: #18, 2(0%)
minecraft.mined.coal_ore: #19, 2124(2%)
minecraft.mined.stone: #19, 69624(1%)
minecraft.crafted.oak_door: #19, 3(2%)
minecraft.picked_up.andesite: #19, 3437(1%)
minecraft.mined.granite: #19, 3386(1%)
minecraft.used.spruce_planks: #19, 813(1%)
minecraft.crafted.spruce_planks: #19, 6052(1%)
minecraft.used.sunflower: #19, 4(1%)
minecraft.mined.andesite: #19, 3322(1%)
minecraft.picked_up.stone_pickaxe: #19, 2(1%)
minecraft.mined.dandelion: #19, 48(1%)
minecraft.picked_up.apple: #19, 77(1%)
minecraft.picked_up.black_shulker_box: #19, 39(1%)
minecraft.mined.black_shulker_box: #19, 37(1%)
minecraft.used.potato: #19, 55(1%)
minecraft.crafted.coarse_dirt: #19, 300(1%)
minecraft.used.black_shulker_box: #19, 34(1%)
minecraft.mined.red_terracotta: #19, 215(1%)
minecraft.dropped.flint_and_steel: #19, 1(1%)
minecraft.dropped.shears: #19, 5(0%)
minecraft.used.loom: #19, 4(0%)
minecraft.picked_up.cocoa_beans: #19, 110(0%)
minecraft.picked_up.yellow_wool: #19, 22(0%)
minecraft.picked_up.diamond_hoe: #19, 1(0%)
minecraft.used.baked_potato: #19, 16(0%)
minecraft.dropped.kelp: #19, 26(0%)
minecraft.picked_up.yellow_bed: #19, 2(0%)
minecraft.mined.yellow_bed: #19, 1(0%)
minecraft.dropped.brown_mushroom: #19, 1(0%)
minecraft.dropped.spider_eye: #19, 85(0%)
minecraft.used.green_terracotta: #19, 41(0%)
minecraft.mined.ice: #19, 150(0%)
minecraft.picked_up.ice: #19, 82(0%)
minecraft.crafted.map: #19, 9(0%)
minecraft.picked_up.stone: #20, 48144(2%)
minecraft.picked_up.diamond_helmet: #20, 7(1%)
minecraft.used.wooden_pickaxe: #20, 10(2%)
minecraft.picked_up.coal_ore: #20, 788(2%)
minecraft.crafted.stone_pickaxe: #20, 3(2%)
minecraft.picked_up.diorite: #20, 2700(1%)
minecraft.mined.spruce_stairs: #20, 53(1%)
minecraft.picked_up.wooden_pickaxe: #20, 1(2%)
minecraft.used.iron_axe: #20, 298(1%)
minecraft.used.coal_ore: #20, 186(1%)
minecraft.dropped.spruce_log: #20, 53(1%)
minecraft.mined.potatoes: #20, 36(1%)
minecraft.dropped.spruce_trapdoor: #20, 4(0%)
minecraft.picked_up.coal_block: #20, 17(0%)
minecraft.mined.warped_fungus: #20, 5(0%)
minecraft.used.cocoa_beans: #20, 23(0%)
minecraft.crafted.white_wool: #20, 125(0%)
minecraft.dropped.red_mushroom: #20, 2(0%)
minecraft.used.black_wool: #20, 17(0%)
minecraft.mined.allium: #20, 1(0%)
minecraft.used.stone_sword: #20, 6(0%)
minecraft.dropped.birch_log: #20, 3(0%)
minecraft.mined.green_bed: #20, 1(0%)
minecraft.crafted.green_terracotta: #20, 40(0%)
minecraft.crafted.glowstone: #20, 11(0%)
minecraft.crafted.air: #20, 0(0%)
minecraft.crafted.spruce_trapdoor: #21, 278(1%)
minecraft.mined.rose_bush: #21, 6(1%)
minecraft.mined.lilac: #21, 6(1%)
minecraft.mined.diorite: #21, 2072(1%)
minecraft.dropped.iron_pickaxe: #21, 1(1%)
minecraft.killed.sheep: #21, 6(1%)
minecraft.mined.podzol: #21, 124(0%)
minecraft.crafted.campfire: #21, 11(0%)
minecraft.used.spruce_button: #21, 3(0%)
minecraft.picked_up.dandelion: #21, 62(0%)
minecraft.used.oak_sapling: #21, 30(0%)
minecraft.crafted.iron_pickaxe: #22, 9(2%)
minecraft.mined.iron_ore: #22, 745(1%)
minecraft.crafted.diamond_axe: #22, 2(1%)
minecraft.used.spruce_stairs: #22, 95(1%)
minecraft.dropped.oak_log: #22, 62(0%)
minecraft.used.diamond_hoe: #22, 879(0%)
minecraft.crafted.brown_dye: #22, 19(0%)
minecraft.picked_up.honeycomb: #22, 12(0%)
minecraft.picked_up.redstone_ore: #22, 1(0%)
minecraft.crafted.green_dye: #22, 5(0%)
minecraft.dropped.carrot: #22, 6(0%)
minecraft.used.iron_sword: #23, 130(1%)
minecraft.picked_up.birch_log: #23, 946(1%)
